episode,win_rate,avg_turns,loss,epsilon,total_steps,time_elapsed
7600,0.0,6.0,0.1445256765373051,0.13365700000000003,45597,399.71236991882324
7700,0.0,6.0,0.15990012720227242,0.12225699999999995,46197,405.61407685279846
7800,0.0,6.0,0.1426238932274282,0.11085699999999998,46797,411.70663714408875
7900,0.0,6.0,0.15551549896597863,0.09945700000000002,47397,417.71465706825256
8000,0.0,6.0,0.16510878898203374,0.08805699999999994,47997,423.5760269165039
8100,0.0,6.0,0.16048401907086374,0.07665699999999998,48597,429.6087930202484
8200,0.0,6.0,0.12484895099885762,0.06525700000000012,49197,435.56103801727295
8300,0.0,6.0,0.12428619208745659,0.053857000000000155,49797,441.5371720790863
8400,0.0,6.0,0.1244162467122078,0.05,50397,447.9285800457001
8500,0.0,6.0,0.11337736118584871,0.05,50997,453.8682999610901
8600,0.0,6.0,0.11102638963609934,0.05,51597,459.716609954834
